Unnamed: 0,date,score,reviews,sentiment
4458,2020-06-08 00:41:03,4,카톡 공유하기 업데이트 해주세요,5
4459,2020-06-08 06:44:59,1,뭘볼수가없네여,7
4460,2020-06-08 12:01:06,5,아이가 있어 여행시에 정말 많이 이용하는데 너무 만족스러워요,0
4461,2020-06-08 13:43:23,5,살고싶다 하는 집이 많아요 너무 이쁘고 사람들이 친절하세요,0
4462,2020-06-08 14:19:26,3,예약되었는지 확인이 24간 후에 가능하다니,5
4463,2020-06-08 14:29:10,1,개인정보 번호바뀌고 로그인했더니 타인 정보가 뜨네요 여차저차해서 제정보로 가서 번호 바꾸려고 했더니 다른사람에 등록된정보라고 변경이 되질 않네요 번호만으로 타인정보가 이렇게 쉽게 열람가능하면 제 정보도 어딘가에서 열릴수 있단얘기네요 정보변경 보안강화 시급합니다 개인정보변경 어떻게 해야되나요,9
4464,2020-06-08 18:06:32,2,호스트평가하기가 며칠동안이나 계속 오류나는데 빨리해결좀해주세요,9
4465,2020-06-09 00:25:16,3,예약 절차가 쉽지않아요,7
4466,2020-06-09 12:56:35,3,편하고 좋습니다,1
4467,2020-06-09 21:19:52,5,가본 숙소들이 대부분 만족스러움,0
4468,2020-06-11 16:52:56,5,안내가 아주 잘 되어 있습니다 친절하고 기대됩니다,1
4469,2020-06-11 21:33:52,4,간편하고 쉬운 필터링이 좋아요,1
4470,2020-06-11 22:03:41,5,다양한 숙소를 한눈에 볼수있어서 좋아요,0
4471,2020-06-13 12:55:49,4,한글로 찾기 쉽지않아 조금 아쉬워요,7
4472,2020-06-13 13:28:55,5,여러 모로 불편한게 많지만 그래도 좋은 어플,1
4473,2020-06-14 09:00:26,5,에어비엔비가 있어서 여행계획이 쉽고 빠르고 즐거워졌어요 감사합니다,1
4474,2020-06-14 13:37:56,1,예약하기 누르면 오류나고 다음 화면으로 넘어가질 않음,9
4475,2020-06-14 14:32:09,5,아주 편리하고 유용합니다,1
4476,2020-06-15 11:49:37,5,간편하게 이용하기 좋아요,0
4477,2020-06-15 11:59:46,5,조으,0
4478,2020-06-15 14:14:46,4,다양한 숙소를 볼수있어서 좋아요,0
4479,2020-06-15 16:50:30,1,정말 쓰레기같은 앱이네요 오류가 너무 많아요,9
4480,2020-06-16 09:00:00,5,아직까지는 만족해요,0
4481,2020-06-16 16:28:07,5,보기편합니다 잘이용하고있습니다,1
4482,2020-06-16 20:35:26,1,아니왜 결제가안됩니까,9
4483,2020-06-16 22:43:29,5,항상잘먹고있습니다굿잡,1
4484,2020-06-17 09:26:37,5,성수기에도 합리적인 가격에 놀수 있을것 같아요,0
4485,2020-06-17 11:08:08,5,좋네유,0
4486,2020-06-18 16:46:29,5,굳굳,0
4487,2020-06-18 18:48:40,5,딱한번 써봤는데 좋으네요,0
4488,2020-06-18 21:17:32,5,다른앱에 비해 물량이 많아 선택하기 좋음,5
4489,2020-06-20 15:38:19,1,검색했는데 이전검색으로 적용됨,5
4490,2020-06-20 20:59:44,5,항상 만족한 여행,0
4491,2020-06-21 16:06:28,5,저렴 하고 편리하게 이용할수있어 좋아요,1
4492,2020-06-22 16:05:16,5,조와요 오홍홍,0
4493,2020-06-24 16:46:16,1,결제 문제가 있어서 로그아웃하고 다시 로그인 하는데 로그인 안됨 어플 삭제후 다시 깔아서 로그인 시도 했는데 또 안됨,9
4494,2020-06-24 21:55:03,5,잘 사용하고 있어요,1
4495,2020-06-25 08:08:11,1,카드에러가 너무 나고전화인증도 안되고 무려 숙소예약에 이틀이 걸리네요밤사이에러조치된듯,9
4496,2020-06-26 03:31:48,1,로그인조차 안되는걸 알고 계신가요 노트북에선 되는게 왜 앱에서는 안될까요,9
4497,2020-06-26 13:12:27,5,여러나라의 숙소를 볼 수있어 좋아요,0
4498,2020-06-26 13:47:30,5,앱도 빠르고 사용하기 편합니다,1
4499,2020-06-26 15:12:31,4,신용카드 추가 설정에서 에러가 여러 번 나네요,9
4500,2020-06-26 16:00:51,1,몇번을 삭제하고 다시 설치해도 장애인 편의시설 체크하는 부분은 블랭크입니다 진짜 화나고 속상합니다,9
4501,2020-06-26 16:08:29,1,에어비앤비는 좀 별론것같아요,7
4502,2020-06-26 19:56:02,1,h쓸애기,9
4503,2020-06-26 20:12:12,1,호스트가 거절하는 사례가 많아 기분이 좋지 않네요,9
4504,2020-06-26 20:24:49,4,절차가 조금 번거롭네요,7
4505,2020-06-27 11:27:50,1,실수로 같은 숙소 2번 예약되었는데 취소할라면 신분증 제출 필요하대서 어젯밤에 함 지금 12시간 지났는데도 검토 중이고 고객 센터에 문의하려고 해도 신분증 제출 중이라 권한이 없다네 얼탱이 없네 그럼 빨리 신분증 검토 끝내고 서비스 이용가능하세 해주던가 두번 결제해놓고 지금 뭐하는 짓거리인지 모르겠음,9
4506,2020-06-27 15:49:57,5,저렴하게 잘 이용했습니다 숙소 찾기 너무 용이합니다,1
4507,2020-06-27 17:29:06,3,앱이 버벅거리고 기본적인 메뉴에서 에러가 많습니다 고객센터 이용불편하고 결국 처리안됩니다,9
4508,2020-06-28 11:17:49,1,세부검색도 분류가 불편하며 결제시 요구하는 정보가 이해가 안되는 부분이 많습니다 인원이 많아 할 수없이 사용하긴하지만 다신 사용하고 싶지 않은 앱입니다 추가로 개인정보를 과하게 요청합니다 사진 신용카드 우편번호등 타사이트에서는 요청하지않는 지나친 개인신상정보를 요청하는게 불쾌합니다,9
4509,2020-06-28 15:17:44,5,좋아용,0
4510,2020-06-28 20:10:49,1,결제수단에 카드 등록이 안되네요,9
4511,2020-06-29 15:24:57,5,강추하고 싶은 곳이에요,0
4512,2020-06-29 22:25:41,5,최고최고,0
4513,2020-06-30 02:04:32,5,간편하며 현지 사장님의친절함도 좋습니다,1
4514,2020-06-30 10:15:08,5,왠만한 호텔예약 어플보단 괜찮음,6
4515,2020-07-01 01:12:04,4,야놀자보다 싸고 다른 어떤 어플보다도 쌈 그리고 사기도 없고 단점은 비싼곳은 그 어떤곳보다도 비싸고 비싼곳도 꽤나 많음 그리고 결제가 신용카드로 해야하는데 대구은행은 안됨,9
4516,2020-07-01 22:28:09,5,많은 정보도 갖고있지만 후기에 대해 명확이 파악 할수있는점이 좋네요,1
4517,2020-07-03 15:42:58,5,또 이용할게요,1
4518,2020-07-03 21:31:27,1,사용이 너무 불편해요 검색도 제대로 안되고,9
4519,2020-07-05 12:20:53,2,결제가 너무 어려움,9
4520,2020-07-05 17:18:22,1,최악의 어플 예약버튼 누르면 그냥 다운되서 핸드폰 먹통됨 이딴 걸휴,9
4521,2020-07-05 21:56:38,1,별점 1점도 아까움 친구카드에서 갑자기 목요일 밤11시에 돈 빼갔습니다 금요일에 전화로 문의하니까 결제시스템은 한국본사담당이 아니라서 전화도 아무것도 안되고 무조건 메일로만 연락된다고 하더군요 기껏 메일기다렸더니 영어랑 구글번역기 돌린것같은 한국어로 친구나 가족이 긁은거 아닌지 확인부터하라는 문제생겼을때 대응 너무 별로네요 카드등록해놓지 마세요 맘대로 돈 빼가요 완전 정떨어져서 어플 삭제합니다,9
4522,2020-07-06 15:20:41,5,흠,7
4523,2020-07-06 17:21:14,5,이용요금이 비싸지만 일단 사용하려고 합니다,5
4524,2020-07-06 18:28:45,5,훌륭한 앱,0
4525,2020-07-06 19:51:30,2,왜 예약이 되지도 않았는데 돈이나가죠,9
4526,2020-07-07 17:04:57,5,빠른예약 과 스트님의 연결 거짓없는 숙소좋았어요 정말 감사합니다,1
4527,2020-07-09 18:44:46,1,구려,9
4528,2020-07-11 21:55:41,4,새로고침 빠르게해주세요,5
4529,2020-07-12 23:26:31,4,메시지 부분 더 업데이트가 필요하다고 생각합니다 알림도 안울리 때가 많습니다,7
4530,2020-07-14 09:57:15,1,예약하기에서 먹통 화면 안 넘어감,9
4531,2020-07-14 10:27:34,1,자꾸세션이 만료될일은 뭔데요 이래서 업뎃 잘안함 뭐든 업뎃하면 다들 다운그레이드가되니어휴 이렇게 하면서 회사다닙니까,9
4532,2020-07-14 10:30:34,3,사람많아서 좋다 시스템은 개판이다 오류투성에 무지 불편하다,9
4533,2020-07-14 10:41:36,1,갑자기 로그아웃 되더니 그 뒤로 로그인이 되질 않습니다 본인 인증을 위한 코드를 입력하라고 하는데 문자는 오지도 않고 전화로 바꾸어 국제전화로 온 코드를 입력해 봤는데도 먹통입니다 빠르게 해결해 주세요,9
4534,2020-07-14 10:43:11,2,로그인이 만료됐다길래 다시 로그인하려니까 계속 만료되었다고 오류만 떠요페북연계로 한건데 예약하기전에 지우고 다시깔고,9
4535,2020-07-14 11:32:39,3,호스트에게 보내는 메세지 시간 기준으로 퇴실 추가 금액이 결정이 되는 상황에서 퇴실 직전에 갑자기 앱에서 로그아웃이 되었습니다 재로그인도 안되고 로그인 하려고 할때마다 앱이 아예 멈춰버려서 너무 당혹스러웠네요다른분 핸드폰을 빌려서 연락드리지 못했으면 그대로 추가비용 지불할뻔했어요지금도 앱로그인이 계속 안되는 상황이구요로그인 관련해서 오류가 생기지 않도록 보완 좀 해주셨으면 좋겠습니다,7
4536,2020-07-14 12:17:12,1,예약하려고하면 오류발생 어플너무느림,9
4537,2020-07-14 14:05:50,5,아직까진 잘 쓰는중,1
4538,2020-07-14 17:36:36,1,인증 받는데만 5분 걸리고 결제할 때도 계속 오류가 나네요 웹에서도 서버가 불안정해서 어플 깐건데 어플도 잘 안되어서 정말 불편했습니다,9
4539,2020-07-15 07:16:06,5,감사합니다,1
4540,2020-07-16 15:46:22,1,사진 보려고 누르면 아무것도 안보여요,7
4541,2020-07-17 18:00:04,1,아니 결제수단 등록 하라고 해서 카드등록 하자마자 1달러 자동으로 빠져나가네요 그런데 정작 이카드는 국내용카드여서 그런지 숙소 결제가 안되는 카드네그럼 이 카드 돈 빼간건 다시 줘야지 양아치 앱인듯 고객센터도 연결 안되고,9
4542,2020-07-17 18:21:07,5,여행중에 저희 가족은 항상 에어비엔비를 이용합니다,0
4543,2020-07-17 22:11:09,1,친구 초대로 처음 가입하면 첫 예약에 대해 4500원의 할인을 받는다고 되어있어서 가입해서 예약했는데 그런 혜택은 전혀 찾아볼 수 없었구요 등록한 카드도 몇 차례 결제 거부 당해서 친구 카드 등록해서 겨우 결제 완료했는데 그마저도 결제수단에서 친구카드 삭제하려 했더니 오류만 뜨네요 위 두 가지 사항 답변 부탁 드립니다,7
4544,2020-07-18 21:05:25,5,저에게는 많은 도움이 되었네요,1
4545,2020-07-19 13:17:18,5,후기가 잘되어있고 사진도 많아서좋아요,1
4546,2020-07-20 14:31:23,1,도대체 예약취소가 안됩니다 뭐 이런 앱이 다 있담,9
4547,2020-07-20 16:02:42,5,국내 좋아요,0
4548,2020-07-20 22:52:42,1,홈버튼 누르면 아예 앱이 꺼지고 예약버튼을 누르면 23분 후에 예약확정창이 뜨네요 너무 버벅거립니다 예약이 되는게 용하네요,9
4549,2020-07-22 15:50:32,5,호텔예약보다저렴하고예쁜숙소이용할수있어서좋아요,0
4550,2020-07-23 09:54:28,3,변했어요 왜 변했어요업데이트가 망쳤어요,7
4551,2020-07-23 12:00:07,2,어플 오류가 많음,9
4552,2020-07-23 18:08:02,1,가입부터가 안되네요 엘티이도 와이파이도 다 빵빵한데 어디서 하든 다 그냥 로딩중만 뜨고 뒤로 넘어가질않아요,9
4553,2020-07-23 18:50:01,5,너무좋습니다,0
4554,2020-07-24 23:52:53,2,사용하지 않을때는 절전 모드로 두게끔해도 계속 매일같이 배터리를 먹어대네요 혼자 뭘그리백그래운드에서 하는지 찝찝해서 사용할때만 설치해서 쓰고 지우던가 해야겠네요,9
4555,2020-07-25 14:30:15,5,매우 엄청난 스릴있는 숙소를 경험 가능 어드벤쳐,4
4556,2020-07-26 13:31:41,1,메세지가 보내지지도 않고 10번넘게깔앗다 지웟는데 갤럭시 10은 다그런데요 오류 조치 안하시나요,9
4557,2020-07-26 20:13:31,4,숙소명 검색과 맨 위로 버튼이 생기면 더 좋을것 같아요,5
4558,2020-07-27 11:26:11,5,좋음 애용할거같음,0
4559,2020-07-27 13:42:42,5,숙박업소와는 또 다른경험이었구 내집같은느낌을 받으실수있어요 굳,0
4560,2020-07-27 21:38:14,1,예약금이 19600원인데 결제는 200600원 결제되고 그냥 기분 좋게 갈려고 말없이 갔는데 퇴실하고 나오는데 화장실거울이 금갔다고 저한테 견적서 보낸다고 하고 결국 견적서 보내서 900만원 주긴 줬는데 억울하네요 속초에 삼성홈프레스티지 10층 1012호 호스트 은설 이쪽 숙소로 가시면 조심하셔야될꺼같네요 조금이라도 문제 생기면 고객한테 모든책임을 물으니까요 거기에 후기도 남겼는데 후기가 사라지는 신기한 현상을 체험했네요어이없네요,9
4561,2020-07-27 23:51:07,1,카드 등록할때마다 화가 치밀어오릅니다 멀쩡히 잘되는카드 등록할려고해도 추가할수없다고만뜨고 앱 재설치에 크롬으로도 들어가보고 별짓을 다해도 안들어가집니다,9
4562,2020-07-28 08:33:45,5,굿이욥,0
4563,2020-07-28 09:59:12,1,해외사용 가능카드이고 카드사에서도 가능한 카드라 들었는데 가지고 있는 신용체크카드 5개가 안먹힘 고객센터 전화했으나 지들 잘못 아니라하고 진짜 노답 진짜 쌍욕 나옵니다 다신 안쓸께 바이,9
4564,2020-07-28 18:00:49,3,업데이트 후 오류가 있습니다,9
4565,2020-07-28 20:33:06,4,사용에 있어서 약간의 오류가 있었습니다,9
4566,2020-07-29 22:46:45,5,가성비좋고 정확한 정보 감사합니다,1
4567,2020-07-29 23:51:28,1,숙박하는 곳에서 무슨일이 생길까 두려움에 떨면서 잠들고 싶지않습니다 안전과 관련해 불미스러운 일이 생길때 에어비앤비측의 대처가 너무 미흡하여 이 기업의 안전에 대한 가치관이 의심되며 이 어플은 더이상 사용하지않을 것입니다,10
4568,2020-07-30 00:39:11,5,좋은어플임,1
4569,2020-07-30 14:11:02,1,결제 수단 등록만 했는데 1달러 나가고 결제창에는 다른거 등록하라함 다른거 등록했더니 또 1달러 나가고 다른거 등록하라함 진짜 미쳤나 등록하기전에 설명 좀 해 국내 숙소 잡는데도 해외결제카드가 필요한줄 알았으면 2달러나 쓸 필요 없었잖아 돌려내,9
4570,2020-07-30 16:31:13,5,좋은곳찿기좋은엡이여요,5
4571,2020-07-30 19:27:55,1,완전사기 도둑놈새끼 절대사용하지마요,9
4572,2020-07-31 14:41:42,5,훌륭한 어플입니다,1
4573,2020-08-01 00:26:21,4,로마서는 로마법을 한국 에서는 한국 주소를 띄워주시길,5
4574,2020-08-01 17:08:15,4,가성비 좋은 숙소 구할 수 있는 어플,5
4575,2020-08-02 15:17:13,5,좋음요,0
4576,2020-08-02 15:51:24,1,가입하자마자 1달러 막 나감 호스트는 서비스정신이 없는 일반인이다보니 문제가 생길 수있음 화장실용품 하나깨진거 세트전체보상시킴 웃긴건 평점 다 주고나서 연락와서 말 이해못하냔 식으로 엄청 자존심상하게 말하는데 나는 좋은평점 준거 수정못함 지들은 호텔이 아니라면서 무책임그자체,9
4577,2020-08-02 18:56:17,5,급작스럽게 숙소 알아보다 깨끗한곳에서 잘 사용함,0
4578,2020-08-03 09:14:13,5,사용이 편리한 에어비엔비입니다,1
4579,2020-08-03 14:31:52,3,다양한 숙소 찾기에 좋아요,5
4580,2020-08-03 16:20:08,5,아주 만족합니다,0
4581,2020-08-03 19:54:53,4,여행상의 불편함은 없고 자주 이용하고 있습니다 하지만 어떤 숙소는 당일 취소 했을시에도 수수료외 50퍼센트의 비용을 내야하는 게 좀 부당했어요저의 잘못이겠지만 확인을 못하고 예약했어요 10일이 지난 지금 예상 환불 날짜보다 환불이 늦어지고 있고요 이를 물어볼 상담원 연결이 안되니 좀 답답하네요,7
4582,2020-08-03 22:08:20,1,숙소 예약하기 누르면 랩 렉걸리면서 꺼져요,9
4583,2020-08-05 22:10:03,1,다운조차안됨,9
4584,2020-08-06 01:28:46,5,사용하기 편리하고 여행에 큰 도움을 줍니다,1
4585,2020-08-06 05:22:36,1,필터나 지역을 설정해도 맞게 검색되지않아요서울 강동구 검색했는데 경기도가 나오고 영 이상합니다 반려동물 입실 가능 필터 설정해도 반려동물 입실 불가한 곳이 나와요,9
4586,2020-08-06 16:18:43,5,늘 사용하지만 늘 만족합니다,1
4587,2020-08-06 20:21:11,5,이용자가 많은거 같네요,6
4588,2020-08-07 12:14:33,4,좋어요,0
4589,2020-08-07 23:44:53,1,오류가 자주나요,9
4590,2020-08-08 11:28:21,1,처음이자 마지막 사용 예상보다 더 드러워서 빡치고 컴플레인걸다 빡치고 12만원 아끼려다 이꼴난것도 빡치고 다시쓰면 개돼지일뿐이다,9
